"incr_cost","incr_qaly","icer"
201357.813389135,0.294046926729113,684781.220565632
189800.657579779,0.0877647850407755,2162606.07818498
183409.85191938,0.20233158743279,906481.554593174
175316.443398581,0.230071343192719,762009.04017728
218191.567266649,0.244034449198743,894101.500763739
180577.031418353,0.156945526915145,1150571.37955888
190291.61499957,0.238727679797526,797107.46219694
136212.236414745,0.229763647505448,592836.325039255
204318.72892622,0.166814837403109,1224823.47557899
206891.23590545,0.218957777090873,944891.013483321
217259.617057842,0.153807921782366,1412538.53858879
191686.692758899,0.0403748500197785,4747675.66108599
175844.938082268,0.183932287953398,956030.830904584
177719.186715425,0.153528250076866,1157566.67992013
196269.830165608,0.0824059384898883,2381743.76461584
189728.889094845,0.338725019862876,560126.586372782
191498.983770027,0.300205388363058,637893.226414827
169985.533172094,0.157635880763849,1078342.90231642
179486.785440777,0.128447955296308,1397350.27332066
192212.737930521,0.0778652545498907,2468530.27119258
166758.219582363,0.230423768387119,723702.336567138
194595.600978002,0.278272411617887,699298.934618117
201226.845138151,0.23943479271471,840424.413079832
195254.093612637,0.255561756183066,764019.219967994
201538.307191723,0.163848512666879,1230028.29816021
176214.159950413,0.211355541407629,833733.332832562
197214.861184418,0.247788221430125,795900.87069587
178608.964543633,0.187357893244896,953303.655641413
171711.592337503,0.275044127061629,624305.612964526
194936.491129278,0.137398641110839,1418765.78657007
173727.780262248,0.135021360033793,1286668.86645763
207965.075769605,0.175107294443117,1187643.70399865
169480.637773884,0.0694591800666714,2440003.43239304
195348.300859874,0.179836475274461,1086255.16910148
180343.315538107,0.347906886134297,518366.616832332
207080.209213567,0.322016302612286,643073.681467907
172506.801268494,0.215646648811742,799951.226782527
180918.333783729,0.226048786980329,800350.827803703
180163.687146418,0.167938362576581,1072796.49737124
190827.461872445,0.272704136393859,699760.056432877
174192.23910404,0.160225716325016,1087167.79740085
202818.533492358,0.244285219973895,830252.986709685
182535.2031535,0.0150237401179051,12149784.3893051
193982.574168993,0.158008595288184,1227671.02520719
183482.144872147,0.28813678240667,636788.345242171
181850.889979464,0.336222735479144,540864.346131478
172550.069698082,0.0968862569062525,1780955.06223388
171769.573052551,0.243449601031192,705565.227155754
182480.119487132,0.30783519722944,592785.104268382
169940.062174507,0.0680514672846931,2497228.47949131
198309.548868371,0.275269063909831,720420.762332127
186768.838883026,0.328378453953855,568760.942242793
203150.368721257,0.148221861571964,1370583.03388414
178397.794634312,0.211471657096951,843601.44088966
184409.297747999,0.237322631829264,777040.505267393
189527.994335882,0.0886123641448848,2138843.67226673
180360.539080135,0.259945980580084,693838.537828708
196171.439862507,0.1592766229509,1231639.87425186
204867.081611224,0.164212670257863,1247571.70862346
214837.872912642,0.154328301477979,1392083.44065977
179474.670714107,0.3316952132415,541083.089382528
173854.700810995,0.258800872421772,671770.149706687
181762.162311385,0.261890013799677,694040.065423868
179580.294231542,0.241161504082629,744647.430006129
174075.626072354,0.338709838569394,513937.318170608
173654.379454365,0.21921622422452,792160.252137672
179485.423135806,0.243858849502442,736021.774489706
172587.87343306,0.37042215072109,465922.119120274
198161.472264251,0.172513702637934,1148670.91271089
197538.762431752,0.252631615010452,781924.156339576
179453.17804302,0.276122608492625,649903.964846158
190216.017992963,0.214816071624508,885483.178956254
190079.297339692,0.294003010967695,646521.600966114
177786.957276259,0.160570424011985,1107221.07368284
151381.75812185,0.0876872585673636,1726382.60786263
176757.175798389,0.192463162096812,918394.84435716
202433.188335121,0.215288573329097,940287.657653225
186977.562244235,0.207211344311306,902351.957928169
183136.786508874,0.326190389455229,561441.392601206
172300.318111748,0.191073796306157,901747.499880471
174820.228455728,0.194040330009853,900947.903185128
189540.622196049,0.0582401572063661,3254466.18429338
192356.333258712,0.161211800312791,1193190.15658589
194261.427160545,0.142973466513019,1358723.62822549
199061.057676674,0.0331684256996868,6001522.63719149
202187.77917567,0.252448298622931,800907.672099895
166144.966034309,0.173506578439865,957571.566036578
188414.223933907,0.287061121469933,656355.77179211
190493.892022874,0.204751300555146,930367.18939701
188646.407617677,0.309370087022559,609775.849479336
195446.449767741,0.275591444494728,709189.104640291
202007.843336679,0.404888961040414,498921.587828904
173415.517503368,0.167797830992131,1033478.89825525
177383.318242188,0.0344806180308422,5144435.58069412
188348.255994745,0.210806709721213,893464.236711592
178680.549158396,0.187786402499962,951509.517087806
177255.928589619,0.120954266684397,1465478.92396494
186845.057416385,0.220810567202708,846178.060150795
186097.479584519,0.160293574900184,1160979.03300493
201928.510690146,0.274453452778045,735747.751198631
185674.761733256,0.150269661054228,1235610.43813263
185039.564522011,0.13648335155276,1355766.56359058
182645.571533733,0.240601776529252,759119.796073191
194215.999537736,0.269968770332773,719401.726719495
193093.278207221,0.0957884134951538,2015831.25935153
164867.670390578,0.0709452128794629,2323873.08035415
183355.93889492,0.16204414824723,1131518.42185115
185245.518485818,0.206917838374011,895261.229971774
195151.765359894,0.42560813826572,458524.515426572
182599.62462413,0.136997303323064,1332870.21127363
178488.789959344,0.199529069669369,894550.304149219
199795.390811878,0.202396828376414,987146.846196134
169657.697788224,0.131195601354604,1293166.05157868
199783.16575146,0.307899862034676,648857.600751249
188517.627487376,0.217783611866311,865618.977809496
190913.756234473,0.407102040944465,468957.993410101
171929.401108333,0.185103235137592,928829.801275672
198252.542065296,0.349517672180971,567217.505278664
201576.49720729,0.182108498457545,1106903.29619232
178484.266267589,0.387913057784622,460114.096923974
188249.737559003,0.131598887279739,1430481.2255657
175248.938597332,0.323307460565695,542050.400849696
165466.390295222,0.0545874496559587,3031216.72358914
193203.970845962,0.198927130832573,971229.867124418
184605.938916731,0.281026491155748,656898.707867438
198983.088474979,0.299937479852755,663415.217640234
181226.81233614,0.248694527818135,728712.50495977
156620.826289543,0.238040520750033,657958.67777491
206049.943677647,0.235067412233986,876556.821379159
191946.214012037,0.306684334178151,625875.509834607
181390.403355729,0.0821674926537741,2207568.92412485
179235.061245175,0.109960162367943,1629999.96894719
198711.217084033,0.195695350037733,1015411.030695
201608.151255588,0.348333344482818,578779.363069367
220655.793440663,0.269523273717114,818689.200370348
183694.103709411,0.265781686768362,691146.579521509
189591.894029426,0.133929314839065,1415611.61764508
181640.30507341,0.0854271392206469,2126259.95357585
191319.05230068,0.169499617359825,1128728.52033958
167358.46731531,0.141866848267586,1179686.93432621
195629.501145123,0.0485703338337579,4027756.98052038
190960.101137697,0.217834664016399,876628.621068872
193642.367570962,0.159431382326778,1214581.24959404
179738.984967959,0.141944746446297,1266260.21369492
189746.646554783,0.137785225020504,1377118.96559698
167518.426990267,0.245324399258851,682844.541742919
199566.748802021,0.210894155140969,946288.666315211
178136.065263938,0.266654471768036,668040.794826422
184491.464590236,0.277461931715146,664925.323087718
178407.002542175,0.130851805759868,1363427.89850052
208575.748233369,0.172087927985967,1212030.09806926
171368.841250606,0.287737140782942,595574.28277874
205027.527353327,0.235127342705539,871985.048587449
198525.387107337,0.158337174944482,1253814.12910106
187223.550947132,0.0338072950199234,5537963.05906156
185211.499956019,0.179672716556633,1030827.0699388
186545.873799057,0.0663292038079878,2812424.43885015
193730.717370413,0.0859594889476362,2253744.40614029
192180.215060857,0.0500166256386304,3842326.67851999
187814.86261351,0.323241692687902,581035.388881131
203396.974252732,0.326403579002566,623145.661803951
188170.977827043,0.191307910754836,983602.701449114
178286.42755903,0.0923182304166298,1931215.8254597
157608.445484597,0.192623744432114,818219.19695961
167882.627594593,0.0810114354438928,2072332.46361701
179322.624622993,0.240957548645089,744208.370442549
201085.739874142,0.275187211770624,730723.417633784
202283.641315112,0.258761419375199,781738.026493836
190575.019183794,0.216661850502713,879596.563684882
206682.973212238,0.192973354781023,1071044.10060535
198106.575515525,0.139583159682265,1419272.75443884
205316.480343259,0.350577254223402,585652.599733192
185445.764106753,0.127498115996791,1454498.07361405
176607.836129226,0.137258056751027,1286684.6603371
181610.430960876,0.148104143173983,1226234.64184613
187227.628630981,0.187426943267973,998936.574253854
172044.667922216,0.105544748608787,1630063.74253558
179726.851268397,0.264244336734253,680154.032777422
155996.110273084,0.192584614990378,810013.355848172
195078.525979449,-0.014057894966678,-13876794.956987
201438.388964835,0.26199353211824,768867.793552722
200075.052033227,0.255223506817255,783920.942581848
194366.667720045,0.232404143257063,836330.475851522
186255.87604864,0.123056053203725,1513585.64816218
207098.740225606,0.218323023630768,948588.640728313
178595.523040836,0.21971224908423,812861.020654197
197649.069962328,0.0923671895349437,2139819.03051792
179232.561916653,0.331759161349076,540249.020367114
204350.673404143,0.277381428612783,736713.609220792
203207.806408231,0.179318663597133,1133221.73125698
191361.154018859,0.236708270091687,808426.143897453
200969.933298224,0.0779679172693944,2577597.81634071
191705.021912764,0.163816924457557,1170239.41541787
180973.141470114,0.127865871188201,1415335.77168334
195293.900943404,0.305668336212672,638907.854713242
169174.954485994,0.16759613041926,1009420.40882916
172880.352152964,0.214158459910862,807254.367746764
178370.032455089,0.126468915224207,1410386.35572125
165130.511055649,0.156267514006371,1056716.82374698
208959.748689217,0.232246603259592,899732.206010582
214055.97488589,0.178046762096286,1202245.81658009
165270.328629745,0.163556141265718,1010480.7276007
218240.779660278,0.283043530738053,771050.230652516
196770.934098181,0.135831493576286,1448639.99443302
162392.904983382,0.251159966220391,646571.615003657
185766.937677009,0.352413880611147,527127.187370874
201176.609426141,0.0644669494437417,3120616.24075607
167765.836264381,0.119310313798566,1406130.2072143
199022.173011731,0.359178349085549,554104.036388698
171770.113823273,0.368447295217146,466199.958726904
185272.636426616,0.228833439691076,809639.69547778
184926.315821097,0.156115045078042,1184551.53203621
192047.675053491,0.338621956326721,567144.780382147
179612.549641316,0.242678860140672,740124.416017124
195288.017776899,0.204991680583734,952663.138429798
177971.418498987,0.10608041697593,1677702.85574358
199674.24613419,0.288179943620774,692880.439996716
192622.702891671,0.372117445078691,517639.539449535
195211.893402704,0.0497399199894075,3924652.34049986
168495.55154819,0.250603892727749,672358.077578787
184534.068124376,0.289916968676999,636506.614174654
204586.100112551,0.113413090609035,1803901.99238828
183095.743236657,0.17922400313034,1021602.79894821
196471.105563938,0.442249841173978,444253.648666992
194862.630432396,0.259364564938883,751307.83759267
196938.093798306,0.189298037214919,1040359.93555872
183520.458231627,0.0687664352360685,2668750.49726831
190143.650240697,0.181457058365797,1047871.33635435
190158.378184569,0.224580937099782,846725.375004027
156917.967201791,0.128157677432253,1224413.31916881
190533.393040258,0.204286663674493,932676.610470528
187721.20713538,-0.0538167512320064,-3488155.69200947
193014.991255071,0.220668872670759,874681.548507534
193569.10841272,0.280941022828945,689002.647116357
167101.396957702,0.0934687410250614,1787778.40725273
196551.162869421,0.232678366855988,844733.292249182
195087.20937826,0.0973230026870258,2004533.39901181
181417.231811674,0.187450242654403,967815.401264367
181757.150390572,0.0490992363039223,3701832.53494011
215649.404882387,0.245106985673941,879817.457219515
218690.998905878,0.221013961032963,989489.523122304
171955.122008792,0.187041475842406,919342.200623324
199441.944539385,0.201745676743986,988581.008318089
190364.367677072,0.160508347024023,1186009.14660582
179305.584688296,0.146157641024682,1226795.8310713
175421.539726537,0.151380838352234,1158809.40835038
172884.3021848,0.223471487027506,773630.249140109
199511.792740235,0.193623872467909,1030409.06163728
171505.248448763,0.0875811257672531,1958244.39279918
188678.446448391,0.247885489938444,761151.636972557
193874.35081332,0.166207150286622,1166462.15568335
159834.14576229,0.191399549104722,835081.098727351
172697.725035617,0.135689752328997,1272739.62898016
172248.221975342,0.113799059319219,1513617.27421812
194445.535649287,0.0695158515803025,2797139.51895805
170381.503313883,0.253919873965716,671004.993240061
177953.131700589,0.271702346950603,654956.181637038
180636.484556441,0.0596022617028711,3030698.49021752
230359.7903509,0.328763801528152,700684.775149049
194513.316786123,0.154745033671474,1256992.30644829
203748.211021715,0.18716712680601,1088589.72458818
207573.923260863,0.189280630247964,1096646.407976
186348.192540467,0.163719675401338,1138215.01345918
183544.772377154,0.192958641838515,951213.01968305
189633.730861427,0.407043944744771,465880.240474608
195140.781069732,0.358693179725206,544032.594149766
171534.457556017,0.208307207068394,823468.66423924
176204.57028166,0.253595678805437,694824.813702158
192583.513618744,0.226835464115595,849000.901907486
192281.750682647,0.185736118963193,1035241.56613152
182485.116870659,0.0883086844621004,2066445.87655449
199189.824591146,0.06891348090436,2890433.3662609
179933.559100326,0.219091536767984,821271.153394089
174507.137806477,0.0731444282547687,2385788.52785139
167646.878511325,0.116038318140265,1444754.46730171
206863.975150876,0.131642068195695,1571412.37589308
186519.897469595,0.160697021029771,1160692.93801681
170194.597367523,0.21212147418235,802344.967776416
173749.760334501,0.0618473181464129,2809333.78425849
208517.721903765,0.221907305229234,939661.367562293
221312.552305788,0.321178614539605,689063.786588124
192166.552001644,0.205222551258266,936381.264258861
178359.907368331,0.264078489933194,675404.904857839
175401.981734053,0.163926813651701,1070001.77595554
163579.935397075,0.0772973088103509,2116243.60426853
186967.771692484,0.12613882330199,1482238.11510326
188867.460857559,0.114502712097774,1649458.4049353
199886.077158948,0.257342262416833,776732.415739704
194663.663001609,0.134436901843391,1447992.77826544
199043.116131947,0.251158854006223,792498.902415823
193954.694320509,0.113118016340699,1714622.4853903
190053.940262346,0.222716008233097,853346.563500878
180182.683662858,0.233706508985508,770978.456890265
187021.017979685,0.0816984811954174,2289161.50267644
195341.705702552,0.140007990161229,1395218.26916879
170494.852812795,0.240304602078118,709494.746827076
176859.788357215,0.135102496580679,1309078.60945116
188336.681974091,0.176568584208855,1066648.87651427
182709.508370645,0.33201709728339,550301.505150186
226602.576502374,0.339930932589924,666613.581694069
182983.873634729,0.206776259172802,884936.570410681
191248.794479208,0.204984639792185,932990.855671417
199315.559193494,0.149569169061612,1332597.89062136
160726.809644361,0.357395443938975,449717.007785372
156695.754111969,0.077665728317592,2017566.27416414
166461.276672972,0.0990988195824626,1679750.34792877
212219.839032141,0.138827760131786,1528655.64373209
177022.854059852,0.222410214536039,795929.514429595
173981.51055221,0.105548852154823,1648350.56943119
156579.458926279,0.096769068953817,1618073.42593124
181789.46510507,0.188809249989233,962820.757539351
216183.472436081,0.343009314903125,630255.39844927
193949.912676682,0.276258786988598,702058.800702283
189280.152782979,0.167829300558457,1127813.51142585
198321.691378414,0.198565382894809,998772.73917114
167080.521968889,0.147187676376887,1135152.92911524
197237.250179357,0.16773356381328,1175896.13965944
187870.851880119,0.211973490056185,886294.091918393
193760.346131934,0.184556063704944,1049872.55494193
196651.967687259,0.415548522251446,473234.669736753
176489.895877989,0.219194467761402,805174.955738857
191027.315677333,0.211236850334028,904327.608441719
191678.668031043,0.27855811670405,688110.152017896
188120.221483883,0.0498959951868297,3770246.90617932
179572.868695591,0.355375892480437,505304.024542058
182688.418756821,0.12284671864407,1487124.93726539
202644.33312097,0.199536997893899,1015572.72716273
205823.69641018,0.325130850408068,633048.805279023
185228.903312658,0.163702599046522,1131496.41112307
173472.824229694,0.0421943013779582,4111285.61356661
173304.504978881,0.0895207924277683,1935913.43730246
222082.158210569,0.122791624395024,1808609.9870796
194257.965942969,0.337970514912646,574777.850053512
191151.872365279,0.136188477475641,1403583.29800308
178344.712589001,0.170900044540916,1043561.53369113
183072.073625181,0.287623301158382,636499.452192753
223136.255687479,0.232226120559769,960857.698305516
191131.232085475,0.165283143176829,1156386.72166945
175717.560214789,0.116566007020447,1507451.14039949
167241.211628799,0.0820568629551668,2038113.63980822
156934.810335363,0.099312499332732,1580212.07189214
220552.855643369,0.23077789782161,955693.147936789
172043.337418297,0.238373399282594,721738.826295538
188879.366881821,0.14557372602074,1297482.53372942
185888.392776831,0.292625572422012,635243.158136402
197657.63435448,0.175594896998156,1125645.66358985
186013.474434287,0.0903195086982772,2059504.94101653
182886.099844976,0.410726924271297,445274.193235442
204848.40921986,0.128452369630667,1594742.1585826
198163.689003911,0.203218451943294,975126.456820006
192858.293079657,0.129589661886055,1488222.82790762
188696.45505383,0.183794764234793,1026669.37134714
209000.03483895,0.158096346526193,1321978.90356893
161468.930713694,0.0934244561128591,1728336.85559417
177214.721656102,0.193120972180458,917635.819948685
188634.034481683,0.352114548214446,535717.809554409
204860.614948324,0.158093006898056,1295823.38250056
172287.628619532,0.091269554896023,1887679.07125007
172339.885256617,0.196925389884482,875153.200700596
181128.38931121,0.0980434114474842,1847430.50692631
189884.014281422,0.104582604652255,1815636.69132931
173907.046681875,0.120343725129517,1445086.11890409
166539.657737813,0.180033080639669,925050.313787261
187086.746869315,0.127637789451752,1465762.98189522
181037.592941666,0.318255326785281,568843.873786308
192396.696102265,0.403664984258946,476624.685332738
202005.734167767,0.161139859635468,1253605.00266505
174829.605876032,0.119591348630524,1461891.74951247
185545.98167383,0.303328905889166,611698.977813962
194281.185069188,0.23335388579959,832560.316720168
185233.081838583,0.227380668949934,814638.652854736
179096.936312824,0.131443228306394,1362542.1303207
173253.099210682,0.12703532649938,1363818.26996388
182823.948981816,0.256910119005499,711626.111456911
206188.933330314,0.00426556466489036,48338016.0726302
211036.598546819,0.429567614735084,491276.789282558
203737.633590487,0.281948415771048,722606.059102418
187589.717530038,0.269886696568106,695068.411727732
183899.33343383,0.248598238704675,739745.118034787
174161.438999704,0.0582648104183169,2989135.94242044
216993.72479259,0.216914000299083,1000367.53963966
185665.015895179,0.24514212538726,757377.034248509
186126.468708429,0.181203900000878,1027165.90927418
173106.649144539,0.133630380879746,1295413.8722415
221908.390240093,0.325692333720354,681343.609489523
209962.65409784,0.22171408722914,946997.354664456
192970.175877542,0.368719053560173,523352.87263925
170601.321600691,0.0845909473005163,2016779.89247024
196181.17255854,-0.00343306202373428,-57144663.0449006
207333.92265711,0.159238759762913,1302031.7601431
152077.127431452,0.139990783461035,1086336.71211492
181200.799346072,0.156192768113491,1160110.04564827
179852.540351055,0.190672435875566,943254.013225214
163998.621325234,0.304986818976589,537723.636305156
189665.94152537,0.217730502082152,871104.13888545
202891.329940742,0.255787835138614,793201.638501662
168852.817299395,0.0477092733263572,3539203.29375698
198509.072118069,0.353596018830369,561400.755513879
186582.301314558,0.205773473905331,906736.41151822
188030.415851403,0.214957618407341,874732.50422364
200844.84014362,0.0680574154609559,2951108.83631546
152230.421773581,0.221849228093375,686188.647496705
170940.021330442,0.142065477900728,1203248.13498949
184529.331268279,0.156099600149156,1182125.5857924
178068.299907386,0.0659210761433793,2701234.72377916
187934.36353281,0.218063880276233,861831.69489025
200682.814321468,0.214013470908287,937711.133181279
213106.7105049,0.266557093472376,799478.669761924
184998.128369018,0.105310539547086,1756691.48752489
173563.301996808,0.247058082028792,702520.235612376
203565.448819517,0.208476351590435,976443.83771371
191354.903669902,0.0666314016881809,2871842.68710716
197441.846985726,0.185300748857636,1065521.04188968
196530.315316713,0.211473870427508,929336.162994581
170445.866427199,0.169156656160872,1007621.39838648
186366.820388979,0.198955011727597,936728.453184917
176572.193445949,0.217647712899734,811275.207506051
166517.3398845,0.120781263435246,1378668.63740646
183854.210372067,0.264541344885918,694992.347798615
198952.114547539,0.177343054701888,1121848.92090629
219158.685018335,0.25529298635969,858459.482743314
169523.399847302,0.162801635482994,1041288.06411782
192197.902250479,0.267239057165751,719198.399698256
174501.602931454,0.259112840315278,673457.952601376
178049.868538388,0.0199223940470435,8937172.31563396
212331.525105563,0.202308255706062,1049544.53966557
164013.795348818,0.124798448675519,1314229.4402654
209281.596183757,0.209195230774567,1000412.84597584
165094.394471312,0.157981600752168,1045022.92472845
181268.862933138,0.0948496519848903,1911117.84956274
185404.722244491,0.080202563181748,2311705.69728979
185087.264395261,0.12040295288311,1537231.93628771
192952.359512804,0.272926508639375,706975.516869842
171056.98249424,0.0267327219976369,6398786.5698585
167639.6131043,0.112609838615679,1488676.43507092
187944.627762655,0.25784125545051,728916.043455772
182196.157062225,0.150312260276531,1212117.73894582
186480.481389148,0.183384932811542,1016880.05950187
199614.540497848,0.160652216523192,1242525.90358149
168764.159862939,0.290384108194105,581175.605347282
201501.888970383,0.157005624345428,1283405.5455686
189823.501853988,0.273133730084059,694983.742196791
186233.426617463,0.146508490309297,1271144.26081588
210062.618047896,0.0141688483397185,14825666.3499631
202291.141259123,0.186770756427501,1083098.58100107
173353.053173598,0.287398072133486,603180.98826036
194513.557262386,0.155179460188711,1253474.89304217
165271.371054652,0.240452225684109,687335.584374147
216871.846418996,0.139235173644271,1557593.82304559
196407.334052943,0.214059376393125,917536.701089125
198824.804675756,0.0633959249976681,3136239.5088181
214437.789637611,0.0669004950539323,3205324.40701285
189296.377511674,0.0988511267289227,1914964.28797193
192557.218720296,0.204951940853493,939523.763075475
174806.312146379,0.129489901479312,1349960.9633598
178848.85272386,0.197222961956292,906835.851920205
183757.111636729,0.095665784951036,1920823.74833155
202533.885314282,0.264159595292925,766710.310445825
179980.355715451,0.192301024359719,935930.301540046
186594.412013292,0.307116088012743,607569.643194821
183989.524659255,0.270423144948282,680376.395646321
169785.611599383,0.179578825536861,945465.653268417
199030.973921375,0.221526792647115,898451.025011789
185912.148999943,0.268199007481932,693187.311710941
210193.70935319,0.155305981885424,1353416.69909572
194191.643942012,0.196524362009635,988130.132855957
176924.019197606,0.0994330883179746,1779327.4069073
202824.180931896,0.19180553996362,1057446.93803092
183366.142105881,0.325053546882624,564110.571517912
191898.535329088,0.167476220234181,1145825.56891215
178350.299479127,0.172399026902354,1034520.3374039
199145.769420876,0.265788811000125,749263.178805458
182851.232101722,0.15988172837164,1143665.59558757
207755.952574514,0.2474747456609,839503.651250096
187708.933584032,0.254552646255057,737407.119295675
188409.867969375,0.212226261894616,887778.290431052
195453.103680345,0.344472080594199,567398.969876448
190293.27874937,0.176314259854339,1079284.67559334
184329.248390827,0.325364090803232,566532.24372662
188069.629811723,0.10294356881326,1826919.66074036
193133.387522039,0.2736544893845,705756.327829415
220747.973049738,0.244854982445965,901545.767395003
164231.492443251,0.219564595681239,747987.133051632
178030.733949391,0.265443978503271,670690.421961095
184016.435621647,0.234068510632292,786164.850301996
191066.720371781,0.235364576077186,811790.472280426
176932.950364158,0.309749856885322,571212.371632067
183585.284545441,0.145344512759574,1263104.33782336
194779.516272935,0.283151946748967,687897.499944156
189588.093446708,0.410529439433678,461813.636820401
202970.650141419,0.15499644727974,1309518.08059894
208723.502112789,0.389343528402098,536090.84750788
176646.065430411,0.220311177255767,801802.55777643
189508.065511825,0.400890819113711,472717.399542323
225753.009792581,0.196689712397591,1147762.16326069
170274.78000346,0.150261971649184,1133186.11578583
154469.298095403,0.0599962128123669,2574650.8130187
183102.009432666,0.112659116233285,1625274.6830848
189138.883830107,0.161631374606871,1170186.69358063
196383.047289295,0.152059652947419,1291486.88348778
207758.33475523,0.081979451987938,2534273.28089237
180014.044590783,0.230952926855753,779440.412561715
211917.595377222,0.172997190687484,1224977.09087107
186261.780935921,0.0794247992407657,2345133.7959482
204322.325879091,0.173131639918643,1180155.89741485
203698.7287587,0.0917672112670107,2219733.23528387
181795.722378717,0.109751569505496,1656429.36313192
169031.069905298,0.213074557423711,793295.417102146
202978.944666284,0.246223465390278,824368.808003541
179092.738039296,0.0672904112591091,2661489.72324868
200764.353925616,0.257960686270052,778275.003174093
190382.078057554,0.176436613494592,1079039.51615683
182124.543215781,0.212080640946424,858751.380621247
188428.296721154,0.1448627642507,1300736.58124498
182971.168933202,0.153844299498133,1189326.9333351
190224.642904182,0.437342212792901,434956.053497312
192388.038546509,0.178566747664244,1077401.25786607
194962.937194401,0.0598172432491674,3259309.96823586
231044.780341885,0.277847204383759,831553.374288299
162789.299620868,0.149404733968019,1089585.9541888
199677.926009726,0.265243517043866,752809.826363083
189612.494946256,0.0825779899577751,2296162.6341742
173533.288993613,0.197770116259707,877449.496797247
182593.567773262,0.154234186884374,1183872.21057643
192923.496308565,0.196320255528101,982697.866756546
190206.860638231,0.0763801731849247,2490264.85155669
207739.421246603,0.208707839737702,995359.932370936
175000.609422014,0.14713010285435,1189427.62920009
187275.876466828,0.140447316892343,1333424.38012099
174567.018890634,0.0779795679369847,2238625.1105123
167766.266356034,0.160246395568056,1046926.92625829
186138.550320882,0.198087097259986,939680.337061927
192499.029347188,0.0802259232238293,2399461.69033316
190858.816319433,0.245784212816256,776530.006270646
180426.27680889,0.151727920788969,1189143.53976969
177600.890931271,0.245419303063929,723663.088901395
182228.414751925,0.131050468816824,1390520.89166224
195403.936995383,0.208642278189355,936550.054433566
184606.302628293,0.135527870284858,1362127.96851512
193215.953348547,0.083361675725755,2317803.13515042
192351.19870521,0.221025601457979,870266.600051667
183666.024311709,0.202541081704644,906808.745988334
182749.875649159,0.235587020769424,775721.323918018
191319.178277862,0.226879229408308,843264.404488746
189599.934095135,0.146601208393094,1293304.03325698
202714.444790993,0.256658606276744,789821.341788222
188920.403669385,0.11314533178251,1669714.52284511
185964.069567753,0.252212109202371,737332.042287226
204825.975551946,0.287216051316533,713142.509316837
213555.100535557,0.147534096417112,1447496.5836493
195179.45179849,0.253969003819707,768516.82237982
197680.204239235,0.177447777163647,1114019.05055665
188466.60822191,0.343418807693622,548795.243590878
175394.017607878,0.0661188755151986,2652707.20715087
165132.667130096,0.0497407306517708,3319868.14359788
182029.321801472,0.171087054538514,1063957.3069539
191087.751332249,0.286681380729358,666550.966254224
158969.281705383,0.17490874921221,908869.810237517
182737.213968098,0.110821868411196,1648927.38759886
196584.444669523,0.301368646110553,652305.563988262
187191.467982423,0.249730811070783,749572.978919956
163584.407247746,0.112944306928637,1448363.46068427
187804.712112171,0.373355156166204,503018.932537703
164617.040337813,0.31603621941004,520880.298609797
190491.391006839,0.17830566139944,1068341.79863813
184917.616760097,0.106003813451183,1744443.06048722
167934.259893912,0.269817818446105,622398.701690843
171749.990770291,0.201368299806696,852914.738492418
173686.564426085,0.172548892323546,1006593.3318216
189595.724963738,0.15347433098082,1235357.88527029
197795.748110543,0.278600771531319,709961.236012972
172229.13078903,0.237297962083022,725792.709204866
176802.636191316,0.244065966924579,724405.120546575
195575.118385726,0.379113634237448,515874.66322362
195347.306107264,0.111232676359339,1756204.31424477
213841.421385018,0.24268636935137,881143.106456924
210706.153296802,0.182430911591795,1154991.50587086
172773.838229541,0.360492411862807,479271.775338487
201691.477272649,0.155200556800146,1299553.82526346
186265.628300191,0.198761992562655,937129.004889984
172991.275080478,0.176094624962169,982376.805184385
199479.79269921,0.0708138944859606,2816958.36879524
199434.249231467,0.169426116339664,1177116.33566364
210390.486812781,0.150695505313396,1396129.80742351
183496.605112166,0.186368567273911,984589.879056565
180010.270919351,0.333816180674636,539249.686925161
183971.967813899,0.148650807846184,1237611.62471625
203187.551853517,0.19992207048785,1016333.77124246
194061.715316476,0.133149110404498,1457476.61946016
180901.024443836,0.239266729499708,756064.266946303
200725.059976691,0.38339163141989,523550.968583497
191708.296961135,0.207299221939414,924790.238803523
182446.233344395,0.161588114598285,1129082.01075286
201033.017844356,0.24595109165707,817369.894518121
179210.541849046,0.226633891502482,790749.082853231
175974.020924607,0.202696469219006,868165.200916617
182719.224364148,0.258610985689087,706540.84503518
171847.028980777,0.210552667004637,816171.228916288
187190.145151213,0.296103273746857,632178.573315083
186672.402545053,0.319347973577067,584542.311178952
211265.611461038,0.187182778992107,1128659.44505475
207746.325070823,0.147888045448942,1404754.01132099
190574.394546191,0.103832458964998,1835402.8831238
202356.137393573,0.346810518314126,583477.509209475
184079.40894358,0.226414318874666,813020.174070701
202156.17477443,0.0251703802114314,8031510.57220101
196745.59041785,0.168012780813178,1171015.61836907
191952.082045627,0.207207484432483,926376.200026561
182899.746809017,0.134593432667068,1358905.43234334
199326.29779029,0.293066960877842,680139.095834056
192461.6691409,0.204711986273673,940158.281125777
163257.102688471,0.173097815717716,943149.409549496
204200.076835853,0.222295349090185,918598.061865025
192046.252962134,0.115178598753573,1667377.92472212
164075.044516541,0.136703835731128,1200222.68313851
177171.080825855,0.162306672124785,1091582.24062188
169827.588580457,0.204468037037529,830582.574377071
183852.329638722,0.100257339258081,1833804.19826873
